from,to,amount,resource
0,7283737152384411400,0.1732229055796637,food,7200
0,8198806582385567063,0.17322289979830074,food,7200
0,8895992393389219949,0.17322289953192893,food,7200
0,456038616574076856,0.17322289883558284,food,7200
0,2469623212774221070,0.17322289867335172,food,7200
0,5019219580277050439,0.17322289771770016,food,7200
0,6238856559970940751,0.1732228974998513,food,7200
0,3428673310352852432,0.14946516556470346,food,7200
0,3377782456642871119,0.11861298393428488,food,7200
0,7544001342979468502,0.11330759046065797,food,7200
0,7283737152384411400,0.12991718925220397,water,7200
0,8198806582385567063,0.12991718906704364,water,7200
0,8895992393389219949,0.1299171890669477,water,7200
0,456038616574076856,0.12991718906675231,water,7200
0,6238856559970940751,0.12991718906674876,water,7200
0,5019219580277050439,0.12991718906674876,water,7200
0,2469623212774221070,0.1299171890667452,water,7200
0,3428673310352852432,0.1120989987354104,water,7200
0,3377782456642871119,0.0889598633967621,water,7200
0,7544001342979468502,0.08498081863910922,water,7200
0,7283737152384411400,0.0866114594210714,energy,7200
0,6238856559970940751,0.08661145937829229,energy,7200
0,5019219580277050439,0.08661145937818482,energy,7200
0,2469623212774221070,0.08661145937788106,energy,7200
0,456038616574076856,0.08661145937783665,energy,7200
0,8895992393389219949,0.08661145937783132,energy,7200
0,8198806582385567063,0.08661145937783132,energy,7200
0,3428673310352852432,0.07473269917826242,energy,7200
0,3377782456642871119,0.0593066093768555,energy,7200
0,7544001342979468502,0.0566539128186716,energy,7200
0,6238856559970940751,0.16666668487051517,food,14400
0,5019219580277050439,0.16666668468918466,food,14400
0,2469623212774221070,0.16666668386993067,food,14400
0,456038616574076856,0.16666668373063587,food,14400
0,8895992393389219949,0.16666668313299837,food,14400
0,8198806582385567063,0.16666668290552522,food,14400
0,7283737152384411400,0.16666667825012382,food,14400
0,3428673310352852432,0.14946526141166228,food,14400
0,3377782456642871119,0.11861305443219727,food,14400
0,7544001342979468502,0.11330765659133402,food,14400
0,6238856559970940751,0.125,water,14400
0,7283737152384411400,0.125,water,14400
0,2469623212774221070,0.125,water,14400
0,8895992393389219949,0.125,water,14400
0,456038616574076856,0.125,water,14400
0,8198806582385567063,0.125,water,14400
0,5019219580277050439,0.125,water,14400
0,3428673310352852432,0.11209895520834845,water,14400
0,3377782456642871119,0.08895983040490307,water,14400
0,7544001342979468502,0.08498078736607173,water,14400
0,7283737152384411400,0.0833333333333357,energy,14400
0,2469623212774221070,0.08333333333333393,energy,14400
0,8895992393389219949,0.08333333333333393,energy,14400
0,456038616574076856,0.08333333333333393,energy,14400
0,8198806582385567063,0.08333333333333393,energy,14400
0,6238856559970940751,0.08333333333333304,energy,14400
0,5019219580277050439,0.08333333333333304,energy,14400
0,3428673310352852432,0.07473268691561996,energy,14400
0,3377782456642871119,0.05930661243985069,energy,14400
0,7544001342979468502,0.056653918460453756,energy,14400
0,7283737152384411400,0.16666666615880388,food,21600
0,8198806582385567063,0.16666666595222424,food,21600
0,8895992393389219949,0.1666666659448417,food,21600
0,456038616574076856,0.16666666591835266,food,21600
0,2469623212774221070,0.16666666591148882,food,21600
0,5019219580277050439,0.1666666658762015,food,21600
0,6238856559970940751,0.16666666587291878,food,21600
0,3428673310352852432,0.14946537181463793,food,21600
0,3377782456642871119,0.1186131649953257,food,21600
0,7544001342979468502,0.11330776788411878,food,21600
0,6238856559970940751,0.125,water,21600
0,7283737152384411400,0.125,water,21600
0,2469623212774221070,0.125,water,21600
0,8895992393389219949,0.125,water,21600
0,456038616574076856,0.125,water,21600
0,8198806582385567063,0.125,water,21600
0,5019219580277050439,0.125,water,21600
0,3428673310352852432,0.11209893671469118,water,21600
0,3377782456642871119,0.08895980519536373,water,21600
0,7544001342979468502,0.08498076095841345,water,21600
0,7283737152384411400,0.08333333233863982,energy,21600
0,8198806582385567063,0.08333333194014614,energy,21600
0,8895992393389219949,0.08333333192019943,energy,21600
0,456038616574076856,0.0833333318690137,energy,21600
0,2469623212774221070,0.08333333185741942,energy,21600
0,5019219580277050439,0.08333333178721958,energy,21600
0,6238856559970940751,0.08333333176857494,energy,21600
0,3428673310352852432,0.07473257414015988,energy,21600
0,3377782456642871119,0.05930650586927655,energy,21600
0,7544001342979468502,0.056653812465769615,energy,21600
7283737152384411400,6238856559970940751,0.17322292260130823,food,28800
7283737152384411400,5019219580277050439,0.1732229225615356,food,28800
7283737152384411400,2469623212774221070,0.17322292238990755,food,28800
7283737152384411400,456038616574076856,0.17322292236010028,food,28800
7283737152384411400,8895992393389219949,0.173222922234892,food,28800
7283737152384411400,8198806582385567063,0.1732229221886108,food,28800
7283737152384411400,3428673310352852432,0.14946531407365438,food,28800
7283737152384411400,3377782456642871119,0.11861314019364055,food,28800
7283737152384411400,7544001342979468502,0.11330774663356902,food,28800
7283737152384411400,6238856559970940751,0.12991718906674876,water,28800
7283737152384411400,5019219580277050439,0.12991718906674876,water,28800
7283737152384411400,2469623212774221070,0.1299171890667452,water,28800
7283737152384411400,456038616574076856,0.12991718906670613,water,28800
7283737152384411400,8895992393389219949,0.12991718906616256,water,28800
7283737152384411400,8198806582385567063,0.1299171890659423,water,28800
7283737152384411400,3428673310352852432,0.1120989587247676,water,28800
7283737152384411400,3377782456642871119,0.08895981984036005,water,28800
7283737152384411400,7544001342979468502,0.08498077473587173,water,28800
7283737152384411400,6238856559970940751,0.08661146094241712,energy,28800
7283737152384411400,5019219580277050439,0.08661146092381244,energy,28800
7283737152384411400,2469623212774221070,0.08661146085373694,energy,28800
7283737152384411400,456038616574076856,0.08661146084215154,energy,28800
7283737152384411400,8895992393389219949,0.08661146079096582,energy,28800
7283737152384411400,8198806582385567063,0.08661146077101911,energy,28800
7283737152384411400,3428673310352852432,0.07473261776596019,energy,28800
7283737152384411400,3377782456642871119,0.05930652398973546,energy,28800
7283737152384411400,7544001342979468502,0.05665382791428675,energy,28800
7283737152384411400,6238856559970940751,0.16666666666763064,food,36000
7283737152384411400,5019219580277050439,0.16666666666744234,food,36000
7283737152384411400,2469623212774221070,0.16666666666677088,food,36000
7283737152384411400,456038616574076856,0.16666666666653285,food,36000
7283737152384411400,8895992393389219949,0.1666666666652823,food,36000
7283737152384411400,8198806582385567063,0.16666666666479202,food,36000
7283737152384411400,3428673310352852432,0.14946529193508962,food,36000
7283737152384411400,3377782456642871119,0.11861312153683023,food,36000
7283737152384411400,7544001342979468502,0.11330772897767627,food,36000
7283737152384411400,8198806582385567063,0.12500000000027,water,36000
7283737152384411400,8895992393389219949,0.12500000000018474,water,36000
7283737152384411400,6238856559970940751,0.125,water,36000
7283737152384411400,2469623212774221070,0.125,water,36000
7283737152384411400,5019219580277050439,0.125,water,36000
7283737152384411400,456038616574076856,0.12499999999999645,water,36000
7283737152384411400,3428673310352852432,0.11209896010873699,water,36000
7283737152384411400,3377782456642871119,0.08895982166713878,water,36000
7283737152384411400,7544001342979468502,0.0849807764309336,water,36000
7283737152384411400,6238856559970940751,0.08333333333350534,energy,36000
7283737152384411400,5019219580277050439,0.08333333333346538,energy,36000
7283737152384411400,2469623212774221070,0.08333333333334281,energy,36000
7283737152384411400,456038616574076856,0.08333333333333215,energy,36000
